EMP_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
01087,CERTIFIED,2015Q2,01087,CERTIFIED,2015Q2,12.0,549493.0,54949.0,6,3363
01087,CERTIFIED,2015Q3,01087,CERTIFIED,2015Q3,4.0,213760.0,53440.0,6,6113
01087,CERTIFIED,2015Q4,01087,CERTIFIED,2015Q4,7.0,398729.0,56961.0,5,3363
01087,CERTIFIED,2016Q1,01087,CERTIFIED,2016Q1,4.0,170785.0,42696.0,6,6113
01087,CERTIFIED,2016Q2,01087,CERTIFIED,2016Q2,18.0,468143.0,33438.0,5,3363
01087,CERTIFIED,2016Q3,01087,CERTIFIED,2016Q3,1.0,35000.0,35000.0,6,6113
01087,CERTIFIED,2016Q4,01087,CERTIFIED,2016Q4,8.0,401214.0,50151.0,5,6113
01087,CERTIFIED,2017Q1,01087,CERTIFIED,2017Q1,4.0,192975.0,48243.0,6,5412
01087,CERTIFIED,2017Q2,01087,CERTIFIED,2017Q2,24.0,841532.0,35063.0,5,3363
01087,CERTIFIED,2017Q3,01087,CERTIFIED,2017Q3,8.0,307992.0,38499.0,6,3363
01087,CERTIFIED,2017Q4,01087,CERTIFIED,2017Q4,4.0,180460.0,45115.0,6,5413
01087,CERTIFIED,2018Q1,01087,CERTIFIED,2018Q1,5.0,172801.0,34560.0,6,3363
01087,DENIED,2018Q1,01087,DENIED,2018Q1,1.0,27500.0,27500.0,1,5413
01087,WITHDRAWN,2015Q2,01087,WITHDRAWN,2015Q2,1.0,55000.0,55000.0,0,5412
01087,WITHDRAWN,2016Q2,01087,WITHDRAWN,2016Q2,1.0,23982.0,23982.0,4,5412
01087,WITHDRAWN,2017Q2,01087,WITHDRAWN,2017Q2,1.0,45000.0,45000.0,6,3363
01089,CERT-WITHD,2015Q1,01089,CERT-WITHD,2015Q1,2.0,286329.0,143164.0,693,6221
01089,CERT-WITHD,2015Q2,01089,CERT-WITHD,2015Q2,5.0,521083.0,104216.0,604,5415
01089,CERT-WITHD,2015Q3,01089,CERT-WITHD,2015Q3,7.0,666956.0,95279.0,350,5415
01089,CERT-WITHD,2015Q4,01089,CERT-WITHD,2015Q4,6.0,559782.0,93297.0,278,5415
01089,CERT-WITHD,2016Q1,01089,CERT-WITHD,2016Q1,5.0,355550.0,71110.0,6,5415
01089,CERT-WITHD,2016Q2,01089,CERT-WITHD,2016Q2,1.0,61713.0,61713.0,8,6221
01089,CERT-WITHD,2016Q3,01089,CERT-WITHD,2016Q3,3.0,212341.0,70780.0,5,6221
01089,CERT-WITHD,2016Q4,01089,CERT-WITHD,2016Q4,2.0,81148.0,40574.0,5,5415
01089,CERT-WITHD,2017Q1,01089,CERT-WITHD,2017Q1,3.0,207500.0,69166.0,6,6221
01089,CERT-WITHD,2017Q2,01089,CERT-WITHD,2017Q2,1.0,52230.0,52230.0,5,9261
01089,CERT-WITHD,2017Q3,01089,CERT-WITHD,2017Q3,4.0,155507.0,38876.0,6,6113
01089,CERT-WITHD,2017Q4,01089,CERT-WITHD,2017Q4,2.0,81986.0,40993.0,6,5415
01089,CERT-WITHD,2018Q1,01089,CERT-WITHD,2018Q1,2.0,52897.0,26448.0,5,6113
01089,CERTIFIED,2015Q1,01089,CERTIFIED,2015Q1,19.0,1590879.0,83730.0,5,5415
01089,CERTIFIED,2015Q2,01089,CERTIFIED,2015Q2,38.0,3072855.0,80864.0,6,5415
01089,CERTIFIED,2015Q3,01089,CERTIFIED,2015Q3,29.0,3277811.0,113027.0,5,5415
01089,CERTIFIED,2015Q4,01089,CERTIFIED,2015Q4,28.0,2737521.0,97768.0,5,3342
01089,CERTIFIED,2016Q1,01089,CERTIFIED,2016Q1,22.0,1149522.0,52251.0,5,5415
01089,CERTIFIED,2016Q2,01089,CERTIFIED,2016Q2,46.0,2410658.0,54787.0,5,5415
01089,CERTIFIED,2016Q3,01089,CERTIFIED,2016Q3,33.0,1846572.0,55956.0,5,5415
01089,CERTIFIED,2016Q4,01089,CERTIFIED,2016Q4,21.0,1049757.0,52487.0,5,6113
01089,CERTIFIED,2017Q1,01089,CERTIFIED,2017Q1,8.0,346405.0,43300.0,6,5415
01089,CERTIFIED,2017Q2,01089,CERTIFIED,2017Q2,43.0,2194789.0,51041.0,6,5415
01089,CERTIFIED,2017Q3,01089,CERTIFIED,2017Q3,20.0,1254013.0,62700.0,6,6113
01089,CERTIFIED,2017Q4,01089,CERTIFIED,2017Q4,34.0,1649120.0,68713.0,5,3342
01089,CERTIFIED,2018Q1,01089,CERTIFIED,2018Q1,11.0,532510.0,48410.0,5,5415
01089,DENIED,2015Q2,01089,DENIED,2015Q2,1.0,63648.0,63648.0,11,3342
01089,DENIED,2015Q3,01089,DENIED,2015Q3,1.0,73700.0,73700.0,8,5417
01089,DENIED,2015Q4,01089,DENIED,2015Q4,3.0,380306.0,126768.0,4,5415
01089,DENIED,2016Q1,01089,DENIED,2016Q1,1.0,110899.0,110899.0,6,5415
01089,DENIED,2016Q2,01089,DENIED,2016Q2,3.0,108339.0,36113.0,1,6113
01089,DENIED,2018Q1,01089,DENIED,2018Q1,2.0,62877.0,31438.0,3,3121
01089,WITHDRAWN,2015Q1,01089,WITHDRAWN,2015Q1,3.0,181155.0,60385.0,299,4238
01089,WITHDRAWN,2015Q2,01089,WITHDRAWN,2015Q2,1.0,104374.0,104374.0,4,5415
01089,WITHDRAWN,2015Q4,01089,WITHDRAWN,2015Q4,1.0,200000.0,200000.0,5,6221
01089,WITHDRAWN,2016Q1,01089,WITHDRAWN,2016Q1,2.0,96256.0,48128.0,3,3254
01089,WITHDRAWN,2016Q2,01089,WITHDRAWN,2016Q2,4.0,124135.0,31033.0,481,6113
01089,WITHDRAWN,2016Q3,01089,WITHDRAWN,2016Q3,1.0,45812.0,45812.0,1,5415
01089,WITHDRAWN,2016Q4,01089,WITHDRAWN,2016Q4,3.0,178171.0,59390.0,357,6113
01089,WITHDRAWN,2017Q3,01089,WITHDRAWN,2017Q3,1.0,57660.0,57660.0,6,5415
01089,WITHDRAWN,2017Q4,01089,WITHDRAWN,2017Q4,11.0,318083.0,106027.0,299,6221
01091,CERTIFIED,2015Q1,01091,CERTIFIED,2015Q1,1.0,41953.0,41953.0,7,6221
01091,CERTIFIED,2015Q4,01091,CERTIFIED,2015Q4,2.0,83907.0,41953.0,5,6221
01091,CERTIFIED,2018Q1,01091,CERTIFIED,2018Q1,1.0,20976.0,20976.0,7,6221
01093,CERTIFIED,2015Q2,01093,CERTIFIED,2015Q2,1.0,55951.0,55951.0,7,4238
01093,CERTIFIED,2017Q2,01093,CERTIFIED,2017Q2,3.0,503593.0,167864.0,6,6211
01093,CERTIFIED,2017Q3,01093,CERTIFIED,2017Q3,2.0,160000.0,160000.0,6,6211
01093,DENIED,2017Q2,01093,DENIED,2017Q2,1.0,183102.0,183102.0,1,6211
01095,CERTIFIED,2015Q2,01095,CERTIFIED,2015Q2,3.0,360904.0,120301.0,6,5413
01095,CERTIFIED,2015Q3,01095,CERTIFIED,2015Q3,2.0,97955.0,48977.0,5,5415
01095,CERTIFIED,2016Q1,01095,CERTIFIED,2016Q1,1.0,65000.0,65000.0,7,5415
01095,CERTIFIED,2016Q2,01095,CERTIFIED,2016Q2,2.0,99000.0,49500.0,6,5415
01095,CERTIFIED,2017Q2,01095,CERTIFIED,2017Q2,3.0,99000.0,49500.0,6,3365
01095,CERTIFIED,2018Q1,01095,CERTIFIED,2018Q1,1.0,46930.0,46930.0,6,3365
01097,CERT-WITHD,2015Q3,01097,CERT-WITHD,2015Q3,1.0,65250.0,65250.0,12,3364
01097,CERT-WITHD,2015Q4,01097,CERT-WITHD,2015Q4,1.0,248000.0,248000.0,466,6211
01097,CERT-WITHD,2016Q2,01097,CERT-WITHD,2016Q2,1.0,30000.0,30000.0,6,6113
01097,CERT-WITHD,2016Q3,01097,CERT-WITHD,2016Q3,1.0,32146.0,32146.0,7,3364
01097,CERT-WITHD,2016Q4,01097,CERT-WITHD,2016Q4,4.0,170105.0,42526.0,5,6113
01097,CERT-WITHD,2017Q3,01097,CERT-WITHD,2017Q3,1.0,23701.0,23701.0,6,6113
01097,CERTIFIED,2015Q1,01097,CERTIFIED,2015Q1,3.0,180400.0,60133.0,6,4831
01097,CERTIFIED,2015Q2,01097,CERTIFIED,2015Q2,20.0,1803796.0,90189.0,6,6113
01097,CERTIFIED,2015Q3,01097,CERTIFIED,2015Q3,19.0,2053835.0,108096.0,5,6113
01097,CERTIFIED,2015Q4,01097,CERTIFIED,2015Q4,23.0,1413168.0,100940.0,5,6113
01097,CERTIFIED,2016Q1,01097,CERTIFIED,2016Q1,3.0,192500.0,64166.0,5,6211
01097,CERTIFIED,2016Q2,01097,CERTIFIED,2016Q2,25.0,1113599.0,48417.0,6,5413
01097,CERTIFIED,2016Q3,01097,CERTIFIED,2016Q3,28.0,1482418.0,57016.0,5,7225
01097,CERTIFIED,2016Q4,01097,CERTIFIED,2016Q4,29.0,787993.0,65666.0,5,6211
01097,CERTIFIED,2017Q1,01097,CERTIFIED,2017Q1,7.0,652576.0,93225.0,5,6211
01097,CERTIFIED,2017Q2,01097,CERTIFIED,2017Q2,44.0,1486487.0,59459.0,5,5413
01097,CERTIFIED,2017Q3,01097,CERTIFIED,2017Q3,8.0,560518.0,80074.0,6,6211
01097,CERTIFIED,2017Q4,01097,CERTIFIED,2017Q4,4.0,405000.0,101250.0,5,5413
01097,CERTIFIED,2018Q1,01097,CERTIFIED,2018Q1,4.0,311830.0,77957.0,6,6211
01097,DENIED,2015Q2,01097,DENIED,2015Q2,1.0,62000.0,62000.0,8,6222
01097,DENIED,2015Q3,01097,DENIED,2015Q3,2.0,428000.0,214000.0,3,6222
01097,DENIED,2016Q2,01097,DENIED,2016Q2,8.0,270602.0,33825.0,3,3364
01097,DENIED,2016Q3,01097,DENIED,2016Q3,3.0,252116.0,84038.0,4,6211
01097,DENIED,2017Q1,01097,DENIED,2017Q1,2.0,194500.0,97250.0,6,6211
01097,DENIED,2017Q3,01097,DENIED,2017Q3,1.0,45000.0,45000.0,6,6211
01097,WITHDRAWN,2016Q2,01097,WITHDRAWN,2016Q2,1.0,20000.0,20000.0,0,6242
01097,WITHDRAWN,2016Q4,01097,WITHDRAWN,2016Q4,2.0,225000.0,112500.0,0,6211
01097,WITHDRAWN,2017Q2,01097,WITHDRAWN,2017Q2,3.0,190868.0,63622.0,0,6113
01099,CERTIFIED,2015Q2,01099,CERTIFIED,2015Q2,1.0,35027.0,35027.0,6,3363
01099,CERTIFIED,2015Q4,01099,CERTIFIED,2015Q4,3.0,151424.0,50474.0,6,6221
01099,CERTIFIED,2017Q3,01099,CERTIFIED,2017Q3,2.0,251218.0,125609.0,5,7211
01101,CERT-WITHD,2015Q3,01101,CERT-WITHD,2015Q3,1.0,65000.0,65000.0,697,5415
01101,CERT-WITHD,2017Q1,01101,CERT-WITHD,2017Q1,1.0,48000.0,48000.0,6,5415
01101,CERT-WITHD,2017Q3,01101,CERT-WITHD,2017Q3,2.0,105500.0,52750.0,6,5412
01101,CERT-WITHD,2017Q4,01101,CERT-WITHD,2017Q4,2.0,88500.0,44250.0,6,6113
01101,CERTIFIED,2015Q1,01101,CERTIFIED,2015Q1,5.0,234764.0,46952.0,6,5413
01101,CERTIFIED,2015Q2,01101,CERTIFIED,2015Q2,84.0,4563042.0,55646.0,5,3363
01101,CERTIFIED,2015Q3,01101,CERTIFIED,2015Q3,26.0,2779142.0,106890.0,6,3353
01101,CERTIFIED,2015Q4,01101,CERTIFIED,2015Q4,16.0,1572655.0,104843.0,6,6211
01101,CERTIFIED,2016Q1,01101,CERTIFIED,2016Q1,9.0,514875.0,57208.0,5,6113
01101,CERTIFIED,2016Q2,01101,CERTIFIED,2016Q2,89.0,2892770.0,33250.0,5,5415
01101,CERTIFIED,2016Q3,01101,CERTIFIED,2016Q3,16.0,1057626.0,66101.0,5,6211
01101,CERTIFIED,2016Q4,01101,CERTIFIED,2016Q4,16.0,1620333.0,101270.0,5,6211
01101,CERTIFIED,2017Q1,01101,CERTIFIED,2017Q1,14.0,757466.0,54104.0,5,6113
01101,CERTIFIED,2017Q2,01101,CERTIFIED,2017Q2,60.0,2315800.0,39250.0,5,3363
01101,CERTIFIED,2017Q3,01101,CERTIFIED,2017Q3,21.0,1303314.0,62062.0,5,6211
01101,CERTIFIED,2017Q4,01101,CERTIFIED,2017Q4,7.0,397295.0,56756.0,6,4431
01101,CERTIFIED,2018Q1,01101,CERTIFIED,2018Q1,8.0,473044.0,59130.0,6,6113
01101,DENIED,2015Q1,01101,DENIED,2015Q1,1.0,45000.0,45000.0,4,5412
01101,DENIED,2015Q2,01101,DENIED,2015Q2,3.0,150285.0,50095.0,9,4239
01101,DENIED,2015Q3,01101,DENIED,2015Q3,1.0,37440.0,37440.0,3,5415
01101,DENIED,2016Q1,01101,DENIED,2016Q1,2.0,86000.0,43000.0,5,5415
01101,DENIED,2016Q2,01101,DENIED,2016Q2,20.0,185296.0,30882.0,4,5415
01101,DENIED,2017Q2,01101,DENIED,2017Q2,1.0,25250.0,25250.0,6,5415
01101,DENIED,2017Q4,01101,DENIED,2017Q4,1.0,34000.0,34000.0,2,5413
01101,WITHDRAWN,2016Q1,01101,WITHDRAWN,2016Q1,2.0,102000.0,51000.0,1,5412
01101,WITHDRAWN,2016Q2,01101,WITHDRAWN,2016Q2,21.0,566752.0,26988.0,0,5415
01101,WITHDRAWN,2016Q4,01101,WITHDRAWN,2016Q4,2.0,41737.0,20868.0,3,5613
01101,WITHDRAWN,2017Q2,01101,WITHDRAWN,2017Q2,7.0,269338.0,38476.0,1,6116
01101,WITHDRAWN,2018Q1,01101,WITHDRAWN,2018Q1,1.0,29192.0,29192.0,0,5311
01103,CERT-WITHD,2015Q3,01103,CERT-WITHD,2015Q3,2.0,400000.0,200000.0,93,6221
01103,CERT-WITHD,2016Q3,01103,CERT-WITHD,2016Q3,1.0,100000.0,100000.0,4,6221
01103,CERTIFIED,2015Q2,01103,CERTIFIED,2015Q2,7.0,513225.0,73317.0,5,5415
01103,CERTIFIED,2015Q3,01103,CERTIFIED,2015Q3,5.0,787100.0,157420.0,5,6221
01103,CERTIFIED,2015Q4,01103,CERTIFIED,2015Q4,2.0,238000.0,119000.0,6,6221
01103,CERTIFIED,2016Q2,01103,CERTIFIED,2016Q2,3.0,195500.0,65166.0,5,3363
01103,CERTIFIED,2016Q3,01103,CERTIFIED,2016Q3,1.0,100000.0,100000.0,6,6221
01103,CERTIFIED,2017Q1,01103,CERTIFIED,2017Q1,1.0,84552.0,84552.0,6,6221
01103,CERTIFIED,2017Q2,01103,CERTIFIED,2017Q2,4.0,123500.0,41166.0,6,5415
01103,CERTIFIED,2017Q3,01103,CERTIFIED,2017Q3,4.0,198400.0,49600.0,5,5415
01103,CERTIFIED,2017Q4,01103,CERTIFIED,2017Q4,1.0,41000.0,41000.0,7,5416
01103,CERTIFIED,2018Q1,01103,CERTIFIED,2018Q1,1.0,104314.0,104314.0,4,6221
01103,WITHDRAWN,2017Q2,01103,WITHDRAWN,2017Q2,2.0,118000.0,59000.0,0,5415
01103,WITHDRAWN,2017Q3,01103,WITHDRAWN,2017Q3,1.0,32500.0,32500.0,3,5415
01105,CERTIFIED,2015Q2,01105,CERTIFIED,2015Q2,2.0,416000.0,208000.0,6,6211
01105,CERTIFIED,2016Q3,01105,CERTIFIED,2016Q3,1.0,25000.0,25000.0,6,6211
01105,CERTIFIED,2016Q4,01105,CERTIFIED,2016Q4,1.0,21080.0,21080.0,5,6113
01105,DENIED,2016Q3,01105,DENIED,2016Q3,1.0,25000.0,25000.0,5,6211
01109,CERTIFIED,2015Q2,01109,CERTIFIED,2015Q2,4.0,273035.0,68258.0,5,6113
01109,CERTIFIED,2015Q3,01109,CERTIFIED,2015Q3,2.0,111000.0,55500.0,5,6113
01109,CERTIFIED,2015Q4,01109,CERTIFIED,2015Q4,2.0,141000.0,70500.0,6,6113
01109,CERTIFIED,2016Q1,01109,CERTIFIED,2016Q1,1.0,20000.0,20000.0,6,6116
01109,CERTIFIED,2016Q2,01109,CERTIFIED,2016Q2,6.0,192742.0,38548.0,6,6113
01109,CERTIFIED,2016Q4,01109,CERTIFIED,2016Q4,1.0,24113.0,24113.0,6,6113
01109,CERTIFIED,2017Q1,01109,CERTIFIED,2017Q1,3.0,83710.0,27903.0,6,6113
01109,CERTIFIED,2017Q2,01109,CERTIFIED,2017Q2,10.0,269779.0,26977.0,5,6113
01109,CERTIFIED,2017Q4,01109,CERTIFIED,2017Q4,4.0,162752.0,40688.0,6,6113
01109,CERTIFIED,2018Q1,01109,CERTIFIED,2018Q1,2.0,48166.0,24083.0,6,6113
01109,DENIED,2015Q2,01109,DENIED,2015Q2,1.0,60320.0,60320.0,8,4245
01109,WITHDRAWN,2015Q3,01109,WITHDRAWN,2015Q3,1.0,49000.0,49000.0,574,6113
01109,WITHDRAWN,2016Q1,01109,WITHDRAWN,2016Q1,1.0,37500.0,37500.0,810,6113
01113,CERTIFIED,2015Q2,01113,CERTIFIED,2015Q2,5.0,301756.0,60351.0,5,5416
01113,CERTIFIED,2015Q3,01113,CERTIFIED,2015Q3,2.0,98839.0,98839.0,6,3399
01113,CERTIFIED,2016Q2,01113,CERTIFIED,2016Q2,6.0,165130.0,27521.0,5,3399
01113,CERTIFIED,2016Q3,01113,CERTIFIED,2016Q3,2.0,71252.0,35626.0,6,5416
01113,CERTIFIED,2017Q2,01113,CERTIFIED,2017Q2,9.0,292003.0,32444.0,5,5416
01113,CERTIFIED,2017Q3,01113,CERTIFIED,2017Q3,3.0,131946.0,43982.0,5,3363
01113,WITHDRAWN,2017Q2,01113,WITHDRAWN,2017Q2,2.0,37991.0,18995.0,0,5619
01115,CERTIFIED,2015Q1,01115,CERTIFIED,2015Q1,2.0,200000.0,100000.0,6,5415
01115,CERTIFIED,2015Q3,01115,CERTIFIED,2015Q3,5.0,500000.0,100000.0,6,5415
01115,CERTIFIED,2015Q4,01115,CERTIFIED,2015Q4,5.0,672000.0,134400.0,6,5415
01115,CERTIFIED,2016Q3,01115,CERTIFIED,2016Q3,4.0,143223.0,35805.0,5,7139
01115,CERTIFIED,2017Q3,01115,CERTIFIED,2017Q3,3.0,79500.0,26500.0,5,5412
01115,CERTIFIED,2017Q4,01115,CERTIFIED,2017Q4,1.0,18000.0,18000.0,4,4251
01117,CERT-WITHD,2015Q1,01117,CERT-WITHD,2015Q1,1.0,55000.0,55000.0,583,2123
01117,CERT-WITHD,2015Q4,01117,CERT-WITHD,2015Q4,1.0,68931.0,68931.0,15,5415
01117,CERT-WITHD,2016Q1,01117,CERT-WITHD,2016Q1,2.0,73000.0,36500.0,5,5415
01117,CERT-WITHD,2016Q4,01117,CERT-WITHD,2016Q4,2.0,104100.0,52050.0,5,6213
01117,CERT-WITHD,2017Q1,01117,CERT-WITHD,2017Q1,1.0,48000.0,48000.0,6,5415
01117,CERT-WITHD,2017Q4,01117,CERT-WITHD,2017Q4,1.0,58491.0,58491.0,6,5111
01117,CERTIFIED,2015Q1,01117,CERTIFIED,2015Q1,5.0,412105.0,82421.0,6,5111
01117,CERTIFIED,2015Q2,01117,CERTIFIED,2015Q2,17.0,1464987.0,86175.0,6,5415
01117,CERTIFIED,2015Q3,01117,CERTIFIED,2015Q3,19.0,1870525.0,98448.0,5,5415
01117,CERTIFIED,2015Q4,01117,CERTIFIED,2015Q4,10.0,818186.0,81818.0,5,5415
01117,CERTIFIED,2016Q1,01117,CERTIFIED,2016Q1,8.0,452546.0,56568.0,5,5415
01117,CERTIFIED,2016Q2,01117,CERTIFIED,2016Q2,24.0,1236732.0,61836.0,5,5415
01117,CERTIFIED,2016Q3,01117,CERTIFIED,2016Q3,9.0,390483.0,43387.0,5,5415
01117,CERTIFIED,2016Q4,01117,CERTIFIED,2016Q4,7.0,395500.0,56500.0,6,5415
01117,CERTIFIED,2017Q1,01117,CERTIFIED,2017Q1,7.0,401500.0,57357.0,6,5415
01117,CERTIFIED,2017Q2,01117,CERTIFIED,2017Q2,22.0,1338035.0,60819.0,5,5415
01117,CERTIFIED,2017Q3,01117,CERTIFIED,2017Q3,13.0,875939.0,67379.0,5,5415
01117,CERTIFIED,2017Q4,01117,CERTIFIED,2017Q4,10.0,745389.0,74538.0,5,5415
01117,CERTIFIED,2018Q1,01117,CERTIFIED,2018Q1,8.0,447303.0,55912.0,5,5415
01117,DENIED,2015Q4,01117,DENIED,2015Q4,1.0,65275.0,65275.0,5,5415
01117,DENIED,2016Q2,01117,DENIED,2016Q2,5.0,167270.0,55756.0,3,5413
01117,DENIED,2017Q1,01117,DENIED,2017Q1,1.0,62500.0,62500.0,2,5111
01117,DENIED,2017Q2,01117,DENIED,2017Q2,1.0,59000.0,59000.0,2,5242
01117,WITHDRAWN,2015Q1,01117,WITHDRAWN,2015Q1,2.0,128211.0,64105.0,0,4451
01117,WITHDRAWN,2017Q2,01117,WITHDRAWN,2017Q2,1.0,45050.0,45050.0,6,5415
01117,WITHDRAWN,2017Q3,01117,WITHDRAWN,2017Q3,1.0,81535.0,81535.0,3,5415
01117,WITHDRAWN,2018Q1,01117,WITHDRAWN,2018Q1,1.0,43500.0,43500.0,0,5415
01119,CERT-WITHD,2016Q3,01119,CERT-WITHD,2016Q3,1.0,24748.0,24748.0,6,6113
01119,CERTIFIED,2015Q1,01119,CERTIFIED,2015Q1,1.0,49496.0,49496.0,7,6113
01119,CERTIFIED,2015Q2,01119,CERTIFIED,2015Q2,2.0,108349.0,54174.0,7,6213
01119,CERTIFIED,2015Q3,01119,CERTIFIED,2015Q3,3.0,148880.0,49626.0,6,6113
01119,CERTIFIED,2015Q4,01119,CERTIFIED,2015Q4,1.0,49496.0,49496.0,6,6113
01119,CERTIFIED,2016Q1,01119,CERTIFIED,2016Q1,1.0,25685.0,25685.0,6,6113
01119,CERTIFIED,2016Q2,01119,CERTIFIED,2016Q2,2.0,42250.0,21125.0,6,6213
01119,CERTIFIED,2016Q4,01119,CERTIFIED,2016Q4,1.0,21000.0,21000.0,6,6113
01119,CERTIFIED,2017Q2,01119,CERTIFIED,2017Q2,2.0,52090.0,26045.0,6,6213
01119,CERTIFIED,2017Q3,01119,CERTIFIED,2017Q3,1.0,25490.0,25490.0,6,6113
01119,CERTIFIED,2017Q4,01119,CERTIFIED,2017Q4,1.0,24500.0,24500.0,6,6213
01119,CERTIFIED,2018Q1,01119,CERTIFIED,2018Q1,1.0,25490.0,25490.0,6,6113
01119,DENIED,2015Q1,01119,DENIED,2015Q1,1.0,49496.0,49496.0,5,6113
01119,DENIED,2016Q4,01119,DENIED,2016Q4,1.0,21000.0,21000.0,2,6113
01121,CERT-WITHD,2017Q4,01121,CERT-WITHD,2017Q4,1.0,79001.0,79001.0,6,3363
01121,CERTIFIED,2015Q1,01121,CERTIFIED,2015Q1,1.0,44489.0,44489.0,7,5413
01121,CERTIFIED,2015Q2,01121,CERTIFIED,2015Q2,2.0,144000.0,72000.0,6,3329
01121,CERTIFIED,2015Q4,01121,CERTIFIED,2015Q4,2.0,105102.0,52551.0,6,3329
01121,CERTIFIED,2016Q4,01121,CERTIFIED,2016Q4,1.0,27851.0,27851.0,6,5413
01121,CERTIFIED,2017Q2,01121,CERTIFIED,2017Q2,2.0,103000.0,51500.0,6,3323
01123,CERTIFIED,2015Q2,01123,CERTIFIED,2015Q2,8.0,458614.0,57326.0,5,3363
01123,CERTIFIED,2015Q3,01123,CERTIFIED,2015Q3,1.0,45000.0,45000.0,6,3363
01123,CERTIFIED,2016Q2,01123,CERTIFIED,2016Q2,3.0,61000.0,20333.0,4,3363
01123,CERTIFIED,2016Q3,01123,CERTIFIED,2016Q3,2.0,45312.0,22656.0,5,3363
01123,CERTIFIED,2017Q2,01123,CERTIFIED,2017Q2,2.0,20000.0,20000.0,6,3363
01123,CERTIFIED,2017Q3,01123,CERTIFIED,2017Q3,1.0,20852.0,20852.0,4,5613
01123,CERTIFIED,2018Q1,01123,CERTIFIED,2018Q1,1.0,94804.0,94804.0,6,3345
01123,WITHDRAWN,2015Q2,01123,WITHDRAWN,2015Q2,1.0,40000.0,40000.0,1,3363
01125,CERT-WITHD,2015Q2,01125,CERT-WITHD,2015Q2,1.0,200000.0,200000.0,936,6221
01125,CERT-WITHD,2015Q3,01125,CERT-WITHD,2015Q3,2.0,317500.0,158750.0,219,6211
01125,CERT-WITHD,2015Q4,01125,CERT-WITHD,2015Q4,3.0,194961.0,64987.0,67,3363
01125,CERT-WITHD,2016Q1,01125,CERT-WITHD,2016Q1,2.0,350000.0,175000.0,4,6211
01125,CERT-WITHD,2016Q4,01125,CERT-WITHD,2016Q4,14.0,430000.0,30714.0,5,5415
01125,CERTIFIED,2015Q1,01125,CERTIFIED,2015Q1,2.0,186410.0,93205.0,6,5413
01125,CERTIFIED,2015Q2,01125,CERTIFIED,2015Q2,8.0,787146.0,98393.0,5,3361
01125,CERTIFIED,2015Q3,01125,CERTIFIED,2015Q3,11.0,1816003.0,165091.0,5,6211
01125,CERTIFIED,2015Q4,01125,CERTIFIED,2015Q4,8.0,1182423.0,147802.0,5,6211
01125,CERTIFIED,2016Q2,01125,CERTIFIED,2016Q2,18.0,714230.0,39679.0,5,5415
01125,CERTIFIED,2016Q3,01125,CERTIFIED,2016Q3,6.0,385038.0,64173.0,5,6211
01125,CERTIFIED,2016Q4,01125,CERTIFIED,2016Q4,2.0,110042.0,55021.0,6,6211
01125,CERTIFIED,2017Q1,01125,CERTIFIED,2017Q1,1.0,30000.0,30000.0,4,5415
01125,CERTIFIED,2017Q2,01125,CERTIFIED,2017Q2,24.0,941372.0,40929.0,5,5415
01125,CERTIFIED,2017Q3,01125,CERTIFIED,2017Q3,8.0,476934.0,59616.0,5,3149
01125,CERTIFIED,2017Q4,01125,CERTIFIED,2017Q4,4.0,196813.0,49203.0,6,6211
01125,CERTIFIED,2018Q1,01125,CERTIFIED,2018Q1,2.0,76250.0,38125.0,6,5413
01125,DENIED,2015Q2,01125,DENIED,2015Q2,2.0,440000.0,220000.0,8,6211
01125,DENIED,2015Q3,01125,DENIED,2015Q3,2.0,111500.0,55750.0,4,3211
01125,DENIED,2016Q2,01125,DENIED,2016Q2,1.0,31850.0,31850.0,3,5413
01125,WITHDRAWN,2015Q2,01125,WITHDRAWN,2015Q2,1.0,240000.0,240000.0,1,6211
01127,CERTIFIED,2015Q3,01127,CERTIFIED,2015Q3,1.0,54891.0,54891.0,6,4247
01127,CERTIFIED,2017Q2,01127,CERTIFIED,2017Q2,1.0,28500.0,28500.0,4,3363
01127,CERTIFIED,2017Q4,01127,CERTIFIED,2017Q4,1.0,31000.0,31000.0,7,3342
01129,CERTIFIED,2015Q1,01129,CERTIFIED,2015Q1,2.0,174980.0,87490.0,6,3311
01129,CERTIFIED,2015Q2,01129,CERTIFIED,2015Q2,8.0,744072.0,93009.0,5,3311
01129,CERTIFIED,2015Q3,01129,CERTIFIED,2015Q3,3.0,309500.0,103166.0,4,3311
01129,CERTIFIED,2015Q4,01129,CERTIFIED,2015Q4,2.0,223636.0,111818.0,7,3311
01129,CERTIFIED,2016Q2,01129,CERTIFIED,2016Q2,6.0,418281.0,69713.0,6,3311
01129,CERTIFIED,2016Q3,01129,CERTIFIED,2016Q3,1.0,19916.0,19916.0,6,3311
01129,CERTIFIED,2017Q2,01129,CERTIFIED,2017Q2,3.0,225000.0,75000.0,6,3311
01129,CERTIFIED,2018Q1,01129,CERTIFIED,2018Q1,2.0,92000.0,92000.0,7,3311
01131,CERTIFIED,2015Q2,01131,CERTIFIED,2015Q2,1.0,43805.0,43805.0,4,3314
01131,CERTIFIED,2016Q2,01131,CERTIFIED,2016Q2,6.0,126245.0,21040.0,6,4235
